id produs 1; nume produs 1;id produs 2; nume produs 2;nume categorie
1210268;Statie de calcat cu incalzire rapida Tefal Effectis Easy GV6771E0, Talpa Durilium, 2200W, 1.5 l, 5.2 bar, 120 g/min, 270 g/min, 1,7 m, Mov/Alb;6398663;Statie de calcat Tefal Effectis Easy GV677;Irons, Steam generators & Steam Ironing
849065;Periuta de dinti electrica Panasonic EW1031A845, Albastru;7722901;Panasonic Sonic Vibration EW1031A845;Electric tooth brushes & Irrigators
849063;Periuta de dinti electrica Panasonic EW1031P845, Roz;7722903;Panasonic Sonic Vibration EW1031P845;Electric tooth brushes & Irrigators
906154;Periuta de dinti electrica Paro Sonic Hydro Dynamic;6398816;Paro Sonic Hydro-Dynamic;Electric tooth brushes & Irrigators
487485;Periuta de dinti electrica pentru copii Dr. Mayer GTS1000K-B, Albastru;6398467;Dr. Mayer Periuta de dinti electrica pentru copii GTS1000K-B, Albastru;Electric tooth brushes & Irrigators
487467;Periuta de dinti electrica pentru copii Dr. Mayer GTS1000K-P, Roz;6398466;Dr. Mayer Periuta de dinti electrica pentru copii GTS1000K-P, Roz;Electric tooth brushes & Irrigators
859980;Periuta de dinti electrica sonica Dr. Mayer GTS2005T, Alb;6398462;Dr. Mayer Periuta de dinti electrica Travel Sonic GTS2005T alba;Electric tooth brushes & Irrigators
859979;Periuta de dinti electrica sonica Dr. Mayer GTS2005T, Argintiu;6398461;Dr. Mayer Periuta de dinti electrica Travel Sonic GTS2005T argintie;Electric tooth brushes & Irrigators
860826;Periuta de dinti electrica sonica Dr. Mayer Slim Sonic GTS2020, Alb;6399103;Dr. Mayer Periuta de dinti electrica Sonic GTS2020 cu inductie;Electric tooth brushes & Irrigators
859961;Periuta de dinti electrica sonica Dr. Mayer Travel GTS2005T, Albastru;6398457;Dr. Mayer Periuta de dinti electrica Travel Sonic GTS2005T albastra;Electric tooth brushes & Irrigators
859958;Periuta de dinti electrica sonica Dr. Mayer Travel GTS2005T, Negru;6398239;Dr. Mayer Periuta de dinti electrica Travel Sonic GTS2005T neagra;Electric tooth brushes & Irrigators
859967;Periuta de dinti electrica sonica Dr. Mayer Travel GTS2005T, Portocaliu;6398459;Dr. Mayer Periuta de dinti electrica Travel Sonic GTS2005T portocalie;Electric tooth brushes & Irrigators
859978;Periuta de dinti electrica sonica Dr. Mayer Travel GTS2005T, Roz;6398460;Dr. Mayer Periuta de dinti electrica Travel Sonic GTS2005T roz;Electric tooth brushes & Irrigators
456083;Periuta de dinti electrica Violife Slim Sonic Black;6398447;Violife Periuta de dinti electrica Slim Sonic Black;Electric tooth brushes & Irrigators
456081;Periuta de dinti electrica Violife Slim Sonic Bubbles;6398445;Violife Periuta de dinti electrica Slim Sonic Bubbles;Electric tooth brushes & Irrigators
416732;Periuta de dinti electrica Violife Slim Sonic Candy Stripe;6398439;Violife Periuta de dinti electrica Slim Sonic Candy Stripe;Electric tooth brushes & Irrigators
424050;Periuta de dinti electrica Violife Slim Sonic Confetti;6411873;Violife Periuta de dinti electrica Slim Sonic Confetti;Electric tooth brushes & Irrigators
456082;Periuta de dinti electrica Violife Slim Sonic Leopard;6398446;Violife Periuta de dinti electrica Slim Sonic Leopard;Electric tooth brushes & Irrigators
416734;Periuta de dinti electrica Violife Slim Sonic Lipsmack;6398441;Violife Periuta de dinti electrica Slim Sonic Lipsmack;Electric tooth brushes & Irrigators
424046;Periuta de dinti electrica Violife Slim Sonic London;6411871;Violife Periuta de dinti electrica Slim Sonic London;Electric tooth brushes & Irrigators
988130;Periuta de dinti electrica Violife Slim Sonic Mosaic;6399096;Violife Periuta de dinti electrica Slim Sonic Mosaic;Electric tooth brushes & Irrigators
424041;Periuta de dinti electrica Violife Slim Sonic Ocean;6411869;Violife Periuta de dinti electrica Slim Sonic Ocean;Electric tooth brushes & Irrigators
416735;Periuta de dinti electrica Violife Slim Sonic Prism;6398442;Violife Periuta de dinti electrica Slim Sonic Prism;Electric tooth brushes & Irrigators
456085;Periuta de dinti electrica Violife Slim Sonic Python;6398449;Violife Periuta de dinti electrica Slim Sonic Python;Electric tooth brushes & Irrigators
424027;Periuta de dinti electrica Violife Slim Sonic Silver;6411868;Violife Periuta de dinti electrica Slim Sonic Silver;Electric tooth brushes & Irrigators
988126;Periuta de dinti electrica Violife Slim Sonic Spearmint;6399098;Violife Periuta de dinti electrica Violife Slim Sonic Spearmint;Electric tooth brushes & Irrigators
988129;Periuta de dinti electrica Violife Slim Sonic Stylish;6398448;Violife Periuta de dinti electrica Violife Slim Sonic Stylish;Electric tooth brushes & Irrigators
424048;Periuta de dinti electrica Violife Slim Sonic Sweethearts;6411872;Violife Periuta de dinti electrica Slim Sonic Sweethearts;Electric tooth brushes & Irrigators
553579;Periuta de dinti electrica Violife Slim Sonic Synchronize;6398450;Violife Periuta de dinti electrica Slim Sonic Synchronize;Electric tooth brushes & Irrigators
416733;Periuta de dinti electrica Violife Slim Sonic Zebra;6398440;Violife Periuta de dinti electrica Slim Sonic Zebra;Electric tooth brushes & Irrigators
1046637;Periuta de dinti Panasonic Sonic vibration EW-DL83-W803, 31.000 oscilatii, Alb;7723047;Panasonic Sonic Vibration EW-DL83-W803;Electric tooth brushes & Irrigators
456080;Periuta de dinti ultrasonica Emmi-dental Professional;6399016;Emmi-Dent Professional;Electric tooth brushes & Irrigators
422112;Storcator de fructe si legume Ariete Centrika Metal 173JE, 700 W, Recipient suc, Recipient pulpa, Tub de alimentare 75 mm, Inox;6392761;Storcator de fructe Ariete Centrika Metal 173JE;Juice extractors
956867;StorcatorÊde fructe si legume cu melc PhilipsÊAvance Collection HR1896/70, 200 W, Recipient suc 1 l, Recipient pulpa 1 l, Tehnologie MicroMasticating, Negru;6614548;Storcator de fructe Philips Avance Collection HR1896/70;Juice extractors
478213;Aspirator fara sac Electrolux SCPARKETTO, SuperCyclone 2.75 l, Tub telescopic metalic, 1400 W, Filtru Alergie Plus, Rosu;8868895;Aspirator Electrolux SCPARKETTO;Vacuum cleaners
474823;Mixer cu bol Bosch MFQ36460, 450 W, 5 Viteze + Turbo, Alb;6393874;Mixer Bosch MFQ36460;Mixers
672691;Gratar electric Bosch TFB3302V, 1800 W, termostat reglabil, placi antiaderente si detasabile, Aluminiu/Antracit;6819635;Gratar Bosch TFB3302V;Electric grill
926837;Friteuza Philips Avance Collection HD9240/30 , 2100 W , 3L , Multicooker de 1,2 kg, Alb;6615238;Friteusa Philips Avance Collection Airfryer XL HD9240/30;Fryers
1032063;Rezerva periuta de dinti electrica Philips Sonicare ProResults Compact HX6022/07, 2 buc;6761199;Philips Rezerva Sonicare HX6022/07 2 buc.;Electric tooth brushes & Irrigators
1032067;Rezerva periuta de dinti electrica Philips Sonicare Sensitive Compact HX6082/07, 2 buc;6761201;Philips Rzerve Sonicare Sensitive HX6082/07 2 buc.;Electric tooth brushes & Irrigators
919535;Robot de bucatarie Bosch MUM48R1, 600 W, bol inox 3.9 l, 4 viteze, Rosu;6487923;Bosch Robot de bucatarie MUM48R1;Food processors
833195;Fierbator Breville Aurora VKJ798X-02, 2400 W, 1.5 l, Rosu;6393451;Fierbator Breville VKJ798X-01;Kettles
844586;Fierbator Heinner Master Collection HEK-2200XMC, 2200 W, 1.7 l, Display LCD, Argintiu/Negru;8644479;Fierbator Heinner HEK-2200XMC;Kettles
1094805;Aparat de curatat cu abur Gorenje SC1800R, 1800 W, 1 l, Rosu;6392206;Aparat de curatat cu abur Gorenje SC1800R;Steam cleaning Appliances
1094833;Fierbator Gorenje K17WII, 2200W, 1.7 l, Alb;6393090;Fierbator Gorenje K17WII;Kettles
1084133;Prajitor de paine DeLonghi Icona Vintage CTOV 2103.BK, 900 W, 2 Felii, Control electronic rumenire, Negru;8644784;Prajitor de paine DeLonghi Iconia Vintage CTOV 2103.BK;Toasters
1239901;Aparat de gatit cu aburi Gorenje FS900E, 900 W, capacitate rezervor apa 1.1 l, Inox;6392596;Gorenje Aparat de gatit cu aburi FS900E;Steam cook machines & Dehydrators
1250278;Slow cooker Crock-Pot CSC028X-DIM Stainless Steel, 3.5L, 210 W,  Functie Pastrare la cald, Vas ceramica detasabil, 3 ustensile de gatit;6411812;Crock-Pot Oala electrica pentru gatit, control manual, 3.5 litri, Inox;Multicookers
1109386;Mixer vertical Bosch MSM14200, 400W, minitocator, pahar mixare, alb;7277174;Mixer Bosch CleverMixx MSM14200;Mixers
332959;Fierbator Russell Hobbs 19251-70, 2400 W, 1.7 l, Argintiu;6411704;Fierbator Russell Hobbs Black Glass 19251-70;Kettles
807782;Aspirator cu filtrare in apa Gorenje VCK 1802 WF, 1800 W, Rosu;6393203;Aspirator Gorenje VCK1802WF;Vacuum cleaners
51959;Rasnita de cafea Krups GVX242, 100 W, 200 g, negru;6392202;Rasnita de cafea Krups GVX242;Grinders
419589;Espressor Cremesso Una Velvet Purple, 1455 W, 19 bar, 0.65 l, Capsule, Mov;6392794;Expresor de cafea Cremesso Una Velvet Purple automat;Espresso machine
1057158;Statie de calcat Philips FastCare GC7710/20, Talpa SteamGlide, 2400 W, Rezervor XXL 2.2 l, 250 g/min, Alb/Albastru;9484321;Statie de calcat Philips GC7710/20;Irons, Steam generators & Steam Ironing
1046636;Irigator oral Panasonic EW1411H845, 3 nivele intensitate, Acumulator, Curatare Pungi Parodontale, Alb/Argintiu;8196973;Panasonic EW1411H845;Electric tooth brushes & Irrigators
1210441;Storcator de fructe si legume Philips Avance Collection HR1918/80, 1000 W, Recipient suc 1 l, Recipient pulpa 2.1 l, 2 Viteze Fiberboost, Tub de alimentare XXL 80mm, Alb;9493320;Storcator de fructe Philips HR1918/80;Juice extractors
288861;Aspirator cu filtrare prin apa Gorenje VCK1901WF, 1900 W, 4.5 l, Filtru HEPA, Rosu;6393204;Aspirator Gorenje VCK1901WF;Vacuum cleaners
607830;Mixer de mana Bosch MFQ3540, 300 W, 5 viteze, Alb/Gri;6393876;Mixer Bosch MFQ3540;Mixers
1239913;Aspirator Singer Vc-1025, 1.00 0W, filtru hepa, sac textil, clasa energetica C;8317362;Aspirator Singer VC-1025;Vacuum cleaners
1239914;Aspirator Singer Vc-1225E, 1.200W, sac textil, clasa energetica D;8317363;Aspirator Singer VC-1225E;Vacuum cleaners
52887;Mini Blender Philips HR2860/55, 220 W, 0.4 l, Alb;6392317;Philips Blender HR2860/55;Blenders & Choppers
1267712;Prajitor de paine Breville VTT688X-01, 1650 W, 4 felii, Alb;8485842;Prajitor de paine Breville VTT688X-01;Toasters
289802;Deshidrator de alimente Zelmer FD1001, 520 W, 11 l, LCD, Alb;6392296;Zelmer Deshidrator de alimente FD1001;Steam cook machines & Dehydrators
1001414;Cantar de bucatarie Zelmer ZKS14100, 5 kg, Argintiu;8485473;Cantar de bucatarie Zelmer ZKS14100;Scale kitchen
961184;Robot de bucatarie Bosch MUMXX40G, 1600W, bol inox 5.4 l, blender 1.75 l, Gri;7517453;Bosch MUMXX40G;Food processors
1251824;Aspirator cu sac Heinner HVC-MGR1200, 1200 W, 1.5 l, Alb/Verde;10018572;Aspirator Heinner ASPIRATOR CU SAC HEINNER HVC-MGR1200;Vacuum cleaners
1094803;Aspirator cu sac Gorenje VCEC21PWBK,1200 W, 3 l, Tub telescopic din metal, Filtru HEPA, Alb;6393514;Aspirator Gorenje VCEC21PWBK;Vacuum cleaners
1094828;Blender Gorenje BSM600PR, 250 W, 0.6 l, Alb+Roz;8343980;Blender Gorenje BSM600PR;Blenders & Choppers
54129;Mixer vertical Bosch MSM6700, 600 W, 0.7 l, 5 Accesorii, Alb;6393880;Mixer Bosch MSM6700;Mixers
1094847;Mixer vertical Gorenje HBX601QB, 600W, 0.8 l, Negru;7833311;Mixer Gorenje HBX601QB;Mixers
1094838;Gratar electric Gorenje KR1800CE, 1800 W, 2 suprafete contact, placi reversibile, Argintiu;6398785;Gratar Gorenje KR1800CE;Electric grill
1226367;Aspirator fara sac Heinner HVC-V800PP, 1200 W, 2 l, Tub telescopic din metal, Filtru HEPA, Mov;9941881;Aspirator Heinner ASPIRATOR HEINNER TYRON800 HVC-V800PP;Vacuum cleaners
1226368;Aspirator fara sac Heinner HVC-V900RD, 1200W, 2l, Hepa, Rosu;9745941;Aspirator Heinner ASPIRATOR ARYA900 HVC-V900RD;Vacuum cleaners
919147;Robot de bucatarie Tefal MasterChef Gourmet QB504G, 900 W, bol 4.6 l, blender 1.5 l, 6 viteze + Pulse, Rosu;7021390;Tefal Robot de bucatarie QB504G38;Food processors
354146;Apple iPad mini 2, 16GB, Wi-Fi, Silver;7755563;Apple Retina iPad mini Wi-Fi 16GB, (me279hc/a) argintiu;Tablet
481669;Apple iPad Air 2, Cellular, 16GB, 4G, Gold;7755526;Apple iPad Air 2 Wi-Fi + Cellular 16GB, gold (mh1c2hc/a);Tablet
481651;Apple iPad Air 2, 64GB, Wi-Fi, Gold;7755565;Apple iPad Air 2 Wi-Fi 64GB, gold (mh182hc/a);Tablet
539994;Tableta Lenovo Tab 2 A7-10 ADAM, 7'', Quad-Core 1.3 GHz, 1GB, 8GB, IPS, Black;6731374;Tablet_ wifi Lenovo A7-10F Adam (59-434734) 8GB, negru (Android);Tablet
874628;"Tableta Samsung Galaxy Tab E T560, 9.6"", Quad-Core 1.3 GHz, 1.5GB RAM, 8GB, White";7764340;Tablet_ Samsung Galaxy Tab E (SM-T560) WiFi 8GB, White (Android);Tablet
927787;"Apple iPad Pro 12.9"", 32GB, Wi-Fi, Silver";6739772;Apple iPad Pro Wi-Fi 32GB, silver (ml0g2hc/a);Tablet
354149;Apple iPad mini 2, 32GB, Wi-Fi, Silver;7755561;Apple Retina iPad mini Wi-Fi 32GB,  (me280hc/a) argintiu;Tablet
354148;Apple iPad mini 2, 32GB, Wi-Fi, Space Grey;7755562;Apple Retina iPad mini Wi-Fi 32GB,  (me277hc/a) gri;Tablet
354156;Apple iPad mini 2, Cellular, 16GB, 4G, Silver;7755517;Apple Retina iPad mini Wi-Fi + Cellular 16GB, argintiu (me814hc/a);Tablet
354155;Apple iPad mini 2, Cellular, 16GB, 4G, Space Grey;7755521;Apple Retina iPad mini Wi-Fi + Cellular 16GB, gri (me800hc/a);Tablet
354157;Apple iPad Mini 2, Cellular, 32GB, 4G, Space Grey;7755522;Apple Retina iPad mini Wi-Fi + Cellular 32GB, gri (me820hc/a);Tablet
893797;Apple iPad mini 4, Cellular, 128GB, 4G, Gold;7755538;Apple iPad mini 4 Wi-Fi + Cellular 128GB, Gold (mk782hc/a);Tablet
893778;Apple iPad mini 4, Cellular, 64GB, 4G, Space Grey;7755569;Apple iPad mini 4 Wi-Fi + Cellular 64GB, Space Gray (mk722hc/a);Tablet
893748;Apple iPad mini 4, Wi-Fi, 128GB, Gold;7765120;Apple iPad mini 4 Wi-Fi 128GB, Gold (mk9q2hc/a);Tablet
893741;Apple iPad mini 4, Wi-Fi, 128GB, Silver;7765123;Apple iPad mini 4 Wi-Fi 128GB, Silver (mk9p2hc/a);Tablet
893731;Apple iPad mini 4, Wi-Fi, 128GB, Space Grey;7765124;Apple iPad mini 4 Wi-Fi 128GB, Space Gray (mk9n2hc/a);Tablet
927791;"Apple iPad Pro 12.9"", 128GB, Wi-Fi, Gold";6736862;Apple iPad Pro Wi-Fi 128GB, gold (ml0r2hc/a);Tablet
927789;"Apple iPad Pro 12.9"", 128GB, Wi-Fi, Space Grey";7765130;Apple iPad Pro Wi-Fi 128GB, space gray (ml0n2hc/a);Tablet
927788;"Apple iPad Pro 12.9"", 32GB, Wi-Fi, Gold";6732272;Apple iPad Pro Wi-Fi 32GB, gold (ml0h2hc/a);Tablet
927786;"Apple iPad Pro 12.9"", 32GB, Wi-Fi, Space Grey";6739766;Apple iPad Pro Wi-Fi 32GB,  (ml0f2hc/a), space gray;Tablet
927793;"Apple iPad Pro 12.9"", Cellular, 128GB, 4G, Silver";6835835;Apple iPad Pro Wi-Fi + Cellular 128GB, silver (ml2j2hc/a);Tablet
927792;"Apple iPad Pro 12.9"", Cellular, 128GB, 4G, Space Grey";8094684;Apple iPad Pro Wi-Fi + Cellular 128GB, space gray (ml2i2hc/a);Tablet
874626;"Tableta Samsung Galaxy Tab E T560, 9.6"", Quad-Core 1.3 GHz, 1.5GB RAM, 8GB, Black";7764338;Tablet_ Samsung Galaxy Tab E (SM-T560) WiFi 8GB, Black (Android);Tablet
959520;Tableta Lenovo Tab2 A10-30, 10'', Quad-Core 1.3GHz, 1GB RAM, 16GB, IPS, Blue;7768714;Tablet_ Lenovo TAB2 A10-30 (ZA0C0072BG) 16GB Wifi, Midnight Blue (Android);Tablet
867112;"Tableta Samsung Tab S2 T710, 8"", Octa-Core 1.9 GHz, 3GB RAM, 32GB, Black";7764336;Tablet_ Samsung Galaxy Tab S2 8.0 (SM-T710) Wifi 32GB, Black (Android);Tablet
354158;Apple iPad mini 2, Cellular, 32GB, 4G, Silver;7755520;Apple Retina iPad mini Wi-Fi + Cellular 32GB, argintiu (me824hc/a);Tablet
893793;Apple iPad mini 4, Cellular, 128GB, 4G, Silver;7755537;Apple iPad mini 4 Wi-Fi + Cellular 128GB, Silver (mk772hc/a);Tablet
480365;Radio portabil Philips AE1850, Black/Silver;7786025;Radio Philips AE1850;Clock Radios & Clocks
559555;Radio cu ceas PHILIPS AJ3200/12, Negru;6736129;Telefon Meizu M3S 2GB/16GB (Dual SIM), gri;Clock Radios & Clocks
462481;Radio cu ceas Philips AJ3400/12, Negru;7786022;Radio cu alarm_ Philips AJ3400/12;Clock Radios & Clocks
202872;Radio cu ceas Philips AJ3551/12;7781148;Radio cu ceas de_tept_tor Philips AJ3551;Clock Radios & Clocks
827477;Radio cu ceas Philips AJ4300B, Negru;7786023;Radio cu alarm_ Philips AJ4300B;Clock Radios & Clocks
424648;Radio cu ceas SONY ICF-C1TW, Alb;7781196;Radio cu ceas Sony ICFC1TW.CED, alb;Clock Radios & Clocks
414102;Radio cu ceas Sony ICFC1B, Negru;7781190;Radio cu ceas Sony ICFC1B.CED, negru;Clock Radios & Clocks
416610;Radio cu ceas Sony ICFC1TB, Negru;7781194;Radio cu ceas Sony ICFC1TB.CED, negru;Clock Radios & Clocks
851763;Radio portabil Philips AE8000/10, DAB+, Tuner digital FM;7786026;Radio Philips AE8000/10;Clock Radios & Clocks
808588;Sistem Home Cinema 5.1 cu Blu-ray Samsung HT-J5150, Negru;7746448;Sistem home cinema Samsung HT-J5150/EN 3D SMART Bluray;Home Cinema
412759;Sistem Home Cinema 5.1 Sony BDVN9200WB, Negru;6732495;Telefon Honor 5X (Dual SIM), Gold (Android);Home Cinema
933431;Home Cinema Samsung 7.1, 3D cu Blu-Ray Samsung HT-J7750, 1330W, Negru;7746445;Home Cinema Samsung HT-J7750W/EN 3D SMART Bluray;Home Cinema
291993;Sistem Home Cinema 5.1 cu Blu-ray 3D Sony BDVE6100;7746442;Home Cinema Sony BDV-E6100 3D SMART Bluray;Home Cinema
851888;Home Cinema Samsung HT-J4550, Blu Ray, 5.1, 3D, 500W;7746450;Sistem home cinema Samsung HT-J4550/EN 3D SMART Bluray;Home Cinema
412760;Sistem Home Cinema 5.1 Sony BDVN9200WW, Alb;6732494;Aspirator auto Black & Decker NV1200AV;Home Cinema
412757;Sistem Home Cinema 5.1, 3D cu Blu-ray Sony BDVN7200WB, High-Resolution Audio, Negru;6732493;Aspirator auto  Black & Decker Dustbuster PD1200AV;Home Cinema
808589;Blu-Ray Player 3D Samsung BD-J5500, Curbat, Negru;8049984;Bluray Player Samsung BBD-J5500/EN 3D;DVD & Blu-Ray Players
799195;Blu-ray player 3D Sony BDPS4500B, Full HD, Negru;7758939;Bluray player Sony BDPS4500 3D SMART;DVD & Blu-Ray Players
385969;DVD Player Philips DVP2880/58, Negru;7758827;DVD player Philips DVP2880/58;DVD & Blu-Ray Players
292001;DVD Player Sony DVPSR370;7758835;DVD player Sony DVP-SR370;DVD & Blu-Ray Players
333388;DVD Player Sony DVP-SR760H, Negru;7758828;DVD player Sony DVPSR760HDHI, cablu HDMI ”n cutie;DVD & Blu-Ray Players
851931;Home Cinema Samsung HT-J5550, Blu Ray, 5.1, 3D, 1000W;7746449;Sistem home cinema Samsung HT-J5550W/EN 3D SMART Bluray;Home Cinema
886160;Consola Microsoft Xbox ONE 1 TB;7756413;Consol_ Xbox One 1TB;Hardware Consoles
1002363;Consola Sony Playstation 4, 500 GB;7756497;Consol_ Playstation 4 500GB;Hardware Consoles
480436;Minisistem audio Philips MCM2300/12, CD Player, tuner FM, USB, AUX, 15W RMS;7749719;Sistem Micro HiFi  Philips MCM2300;Audio Systems
822316;Minisistem audio Sony SHAKE-X3, 1200W, Bluetooth, NFC;7758757;Sistem audio personal de mare putere cu Bluetooth¨ SONY SHAKEX3PN.EU;Audio Systems
839981;Sistem audio Sony Party Music MHCV7D, 1440W, Tuner FM, Bluetooth;7749734;Sistem audio personal de mare putere cu Bluetooth¨ SONY MHCV7D.CEL;Audio Systems
890831;Soundbar Philips HTL1180, 2.0, 40W;7758899;Soundbar Philips HTL1180B/12;Soundbar
851935;Soundbar Samsung HW-J250, 2.2, 80W;7746473;Soundbar Samsung HW-J250/EN;Soundbar
851937;Soundbar Samsung HW-J355, 2.1, 120W;7746472;Soundbar Samsung HW-J355/EN;Soundbar
718685;Carcasa Chieftec SH-03B-OP, Midi Tower, fara sursa, Negru;6776661;Prelungitor Valueline VLCP61010L30 USB 3.0, 3m;Computer Cases
442073;Carcasa Fractal Design Node 804, HTPC, fara sursa, Negru;7768612;Carcas_ PC f_r_ surs_ Fractal Design Node 804, negru (FD-CA-NODE-804-BL-W);Computer Cases
376516;Videoproiector Acer P1500, 3D, Full HD, Negru;7795322;Proiector Acer P1500;Projectors
245143;Carcasa NZXT Phantom 410, ATX Mid Tower, fara sursa, Neagra;7768665;Carcas_ PC f_r_ surs_ NZXT Phantom 410 ATX, negru (CA-PH410-B1);Computer Cases
935691;Videoproiector Epson EH-TW5210, Full HD, 2200 lumeni;7795333;Proiector Epson EH-TW5210 Full HD,3D;Projectors
942471;Cooler Procesor ID-Cooling iS-50, compatibil Intel/AMD;7768976;Ventilator ID-Cooling IS-50 CPU;CPU Coolers
738758;Carcasa Zalman T2 Plus, mATX Mini Tower, fara sursa, Negru;6730682;"Toc tablet_ universal Rivacase ""Gatwick""  7"", ro_u";Computer Cases
863883;Carcasa Zalman T5, mATX Mini Tower, fara sursa, Negru;7768604;Carcas_ PC Zalman ZM-T5 Mini Tower USB 3.0 mATX;Computer Cases
